Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5885f97f41da4500014d3645,0.1842515679181525,0.08406994798091937,6.592581104800061,0.9170630105857995,5
5d7ff4aa50fda7001a863736,0.22830514552827774,0.12765226241093763,6.949950650949241,0.5777447047540275,12
5f1f3581b5cf3e103cc545c9,0.9999999999999998,,7.950023097671637,0.0,2
5f5aa60bef062519ff711fe6,0.3931158924141239,0.32278422713422533,6.909083335012226,0.736716345871798,11
6001487015e5f62961639e7d,0.37981693188123966,0.32746546937847004,7.405879400818383,0.368661508400071,7
600f9342e7bc5518fa9ca92a,0.18895132243105117,,7.291079628841942,0.931886790456127,2
601f6a2231a2904b79df1671,0.22450675013893895,,7.711083284644508,0.3379119241738567,2
6073e0d481953bbd2cd61145,0.24998364935539732,0.07699955691744825,7.122499076948592,0.7116189969855007,4
6081806ab383aa89f6c61940,0.43038192376787326,0.3534150920664223,7.155878068040811,0.7403399796972265,13
60a48adfe091e410f4eaba34,0.2039728281658376,0.08759987051615661,6.930112722242422,0.7264032619676308,11
60d731567049e5132e3cc4d4,0.36738763333789837,0.28189208082139267,6.927585500622696,0.5525525043949859,9
610c59ee34cc312d7ca55e45,0.2220008302225218,0.16273530517295046,6.975978538583328,0.48722843308098596,8
61363ce02e6022a741d63a6e,0.3106902734923324,0.13426307031457368,6.796765784068532,0.3813748501175638,5
629e241d171ec6698e05f149,0.21542592973832858,0.08334571104060137,6.9911623131985445,0.7532211840783755,12
63619eb02e5bd8f4f7bd138a,0.3164024508881129,0.09130520949273625,6.994180839290931,0.6255634829572929,5
63e802622f8052bd67d6c5f0,0.324126947121589,0.2672632102270826,7.370609607681614,0.4962180798642226,6
63ea4ab1ce4168cbe9f63775,0.35656771240444884,0.21994943585650364,7.167296881858933,0.42112235086552813,7
654108d38225e168af4b1fa0,0.23788495957499337,0.14987809537046817,6.903191674586971,0.6035063424437942,6
6554de7d91c1b1bf51104fda,0.277774163027523,0.11110034338734483,6.954304452321412,0.7008898875515782,10
656e3caa43f1f7f0615252ff,0.2278528806345296,0.1113366083464874,6.91162953037062,0.6572420551910697,8
6596a5cad60ef105b6c18897,0.20023069311122588,0.030430645846026807,7.0542564044269795,0.7646934668705716,5
65b15afd94153c1f50c92493,0.21622854598547725,0.11694038800126759,6.832155935876361,0.6285165558334187,10
65c25cf77dca9d7ca7d9ebdb,0.3166286438952574,0.14365931242280397,6.9618441112820975,0.4975721328654421,7
65cb63e160bb47fbf9349269,0.3234124799340254,0.10557317697037366,6.922863374085924,0.5580297922230858,7
65cc19b4b3d48a22dfc6756d,0.20426780585574555,0.13375797687689964,6.890835961493732,0.8378290336350255,4
65d54b3b524fcafb543d1b23,0.33088279621263,0.3410622521222509,6.8094429620746055,0.6147821532508335,8
65d6a09286a0c99e632a46dd,0.2993037598595722,0.12103590041376684,7.0186325007281445,0.4992990053484654,7
65e1f75ab3efd22e847cfbf0,0.36673951670901617,0.2824891692824325,6.749310830836997,0.7295914635336473,24
65e358d9c5e3ee026268b2a7,0.3498850804837122,0.32754162662510045,6.996744985456381,0.49119786269902643,17
65e862f844f1b7a803bb3c5a,0.22313112734987162,0.06842263468714921,6.968702890336693,0.5227610743681523,12
